Utente1,Utente2,ScoreML
51_M_3,75_M_7,0.227769347496206
51_M_3,75_M_8,0.238095238095238
51_M_3,75_M_9,0.220690711386783
51_M_3,86_M_1,0.239628482972136
51_M_3,86_M_10,0.164932628347262
51_M_3,86_M_11,0.1715388858246
51_M_3,86_M_12,0.149211144679423
51_M_3,86_M_2,0.169657132705632
51_M_3,86_M_3,0.172892761625399
51_M_3,86_M_4,0.205787781350482
51_M_3,86_M_5,0.202276033199281
51_M_3,86_M_6,0.158963941086846
51_M_3,86_M_7,0.18278554878572
51_M_3,86_M_8,0.157799819657349
51_M_3,86_M_9,0.200589459084605
51_M_3,8_M_1,0.173823956287885
51_M_3,8_M_10,0.186652197504069
51_M_3,8_M_11,0.19511787326534
51_M_3,8_M_2,0.189441978440076
51_M_3,8_M_3,0.192138313488827
51_M_3,8_M_4,0.229100733307603
51_M_3,8_M_5,0.200131882624464
51_M_3,8_M_6,0.198749022673964
51_M_3,8_M_7,0.179419957398001
51_M_3,8_M_8,0.195381604696673
51_M_3,8_M_9,0.188602552637997
51_M_4,51_M_5,0.680386458251512
51_M_4,51_M_6,0.634794156706507
51_M_4,51_M_7,0.588524720260297
51_M_4,51_M_8,0.492026629509212
51_M_4,51_M_9,0.498523137512307
51_M_4,58_M_1,0.209404089426366
51_M_4,58_M_2,0.186310886555617
51_M_4,58_M_3,0.201867353509337
51_M_4,58_M_4,0.154504319210202
51_M_4,58_M_5,0.173114754098361
51_M_4,58_M_6,0.192048517520216
51_M_4,58_M_7,0.189649470899471
51_M_4,58_M_8,0.193133405730515
51_M_4,58_M_9,0.200120658450401
51_M_4,75_M_1,0.25496769973015
51_M_4,75_M_10,0.271134572718231
51_M_4,75_M_11,0.269600895188363
51_M_4,75_M_12,0.258455938116184
51_M_4,75_M_13,0.264035020351739
51_M_4,75_M_14,0.262325015216068
51_M_4,75_M_15,0.263250623990603
51_M_4,75_M_16,0.241775663892192
51_M_4,75_M_17,0.267869428942741
51_M_4,75_M_18,0.229846449136276
51_M_4,75_M_19,0.252324037184595
51_M_4,75_M_2,0.244444444444444
51_M_4,75_M_20,0.260756591517004
51_M_4,75_M_3,0.253474415666456
51_M_4,75_M_4,0.272516630540399
51_M_4,75_M_5,0.242992101595168
51_M_4,75_M_6,0.258394383394383
51_M_4,75_M_7,0.260215520358718
51_M_4,75_M_8,0.261426097432422
51_M_4,75_M_9,0.261036185422655
51_M_4,86_M_1,0.236983040761678
51_M_4,86_M_10,0.17542728152209
51_M_4,86_M_11,0.158128207358441
51_M_4,86_M_12,0.167673235855054
51_M_4,86_M_2,0.177852348993289
51_M_4,86_M_3,0.177960632462085
51_M_4,86_M_4,0.21922377198302
51_M_4,86_M_5,0.19828005841311
51_M_4,86_M_6,0.182603029809415
51_M_4,86_M_7,0.197337377822717
51_M_4,86_M_8,0.195585738539898
51_M_4,86_M_9,0.199949422574391
51_M_4,8_M_1,0.175126903553299
51_M_4,8_M_10,0.218585708996668
51_M_4,8_M_11,0.217576522562322
51_M_4,8_M_2,0.200688336520076
51_M_4,8_M_3,0.203037817730936
51_M_4,8_M_4,0.216775923718713
51_M_4,8_M_5,0.206486908948808
51_M_4,8_M_6,0.205592105263158
51_M_4,8_M_7,0.204024551316914
51_M_4,8_M_8,0.21656050955414
51_M_4,8_M_9,0.216174062231927
51_M_5,51_M_6,0.724345744241724
51_M_5,51_M_7,0.633552965027876
51_M_5,51_M_8,0.544543063773833
51_M_5,51_M_9,0.582500651663915
51_M_5,58_M_1,0.170905733232603
51_M_5,58_M_2,0.169482802984819
51_M_5,58_M_3,0.170197677510859
51_M_5,58_M_4,0.148201568556747
51_M_5,58_M_5,0.168775634872153
51_M_5,58_M_6,0.191749086696962
51_M_5,58_M_7,0.17470134711514
51_M_5,58_M_8,0.173032673722964
51_M_5,58_M_9,0.177564273641135
51_M_5,75_M_1,0.22359277275886
51_M_5,75_M_10,0.279893711248893
51_M_5,75_M_11,0.264773538510351
51_M_5,75_M_12,0.270707070707071
51_M_5,75_M_13,0.275599669148056
51_M_5,75_M_14,0.262945636392967
51_M_5,75_M_15,0.256700232378002
51_M_5,75_M_16,0.251007387508395
51_M_5,75_M_17,0.247070003167564
51_M_5,75_M_18,0.23832945034084
51_M_5,75_M_19,0.250273132195983
51_M_5,75_M_2,0.271539632924581
51_M_5,75_M_20,0.231525892203886
51_M_5,75_M_3,0.232417950435365
51_M_5,75_M_4,0.263604907203523
51_M_5,75_M_5,0.214636625444689
51_M_5,75_M_6,0.260834214163753
51_M_5,75_M_7,0.260862781808253
51_M_5,75_M_8,0.242337393519624
51_M_5,75_M_9,0.265239646347138
51_M_5,86_M_1,0.22402918154875
51_M_5,86_M_10,0.168488403092509
51_M_5,86_M_11,0.159203070736611
51_M_5,86_M_12,0.153480878487238
51_M_5,86_M_2,0.184458329666461
51_M_5,86_M_3,0.196655284125733
51_M_5,86_M_4,0.224090981899728
51_M_5,86_M_5,0.195352839931153
51_M_5,86_M_6,0.193389412864305
51_M_5,86_M_7,0.211393273850377
51_M_5,86_M_8,0.19028760018859
51_M_5,86_M_9,0.207499783493548
51_M_5,8_M_1,0.157641196013289
51_M_5,8_M_10,0.195333695062398
51_M_5,8_M_11,0.190807453416149
