Utente1,Utente2,ScoreML
1_M_1,1_M_10,0.595889217906288
1_M_1,1_M_11,0.567830566685747
1_M_1,1_M_12,0.550777517157502
1_M_1,1_M_13,0.497623657806724
1_M_1,1_M_14,0.539765319426336
1_M_1,1_M_15,0.570848146267141
1_M_1,1_M_2,0.559739500709694
1_M_1,1_M_3,0.562043182390994
1_M_1,1_M_4,0.590155484923976
1_M_1,1_M_5,0.554073091903539
1_M_1,1_M_6,0.521185038066865
1_M_1,1_M_7,0.474019173447192
1_M_1,1_M_8,0.459372349448685
1_M_1,1_M_9,0.508108108108108
1_M_1,21_F_1,0.181596686428977
1_M_1,21_F_10,0.236867667936935
1_M_1,21_F_11,0.199033391915641
1_M_1,21_F_12,0.187777861502524
1_M_1,21_F_13,0.236103594897565
1_M_1,21_F_14,0.190897039328325
1_M_1,21_F_15,0.223042724738151
1_M_1,21_F_2,0.237542036074595
1_M_1,21_F_3,0.196429975623182
1_M_1,21_F_4,0.199189932012151
1_M_1,21_F_5,0.226859442539872
1_M_1,21_F_6,0.195640198315889
1_M_1,21_F_7,0.22849404889174
1_M_1,21_F_8,0.230828705981584
1_M_1,21_F_9,0.22736707648092
1_M_1,27_F_1,0.238532110091743
1_M_1,27_F_10,0.204606320299946
1_M_1,27_F_11,0.215086241157301
1_M_1,27_F_12,0.215623572407492
1_M_1,27_F_13,0.187303087586641
1_M_1,27_F_14,0.20843337334934
1_M_1,27_F_15,0.187221624942405
1_M_1,27_F_16,0.200859710824541
1_M_1,27_F_17,0.181408813123191
1_M_1,27_F_18,0.192894935752079
1_M_1,27_F_19,0.190133992065274
1_M_1,27_F_2,0.182064297800338
1_M_1,27_F_20,0.192583359301963
1_M_1,27_F_3,0.197129660178159
1_M_1,27_F_4,0.185439256472671
1_M_1,27_F_5,0.183022372990873
1_M_1,27_F_6,0.183883794530553
1_M_1,27_F_7,0.211125848482484
1_M_1,27_F_8,0.157815675532385
1_M_1,27_F_9,0.223560209424084
1_M_1,2_F_1,0.176729308276689
1_M_1,2_F_2,0.188689080010425
1_M_1,2_F_3,0.21866897147796
1_M_1,2_F_4,0.177792465300727
1_M_1,2_F_5,0.186362184605557
1_M_1,2_F_6,0.194909993792675
1_M_1,2_F_7,0.194408322496749
1_M_1,2_F_8,0.175598814387567
1_M_1,2_F_9,0.198760650658404
1_M_1,33_F_1,0.187210217828711
1_M_1,33_F_10,0.237179487179487
1_M_1,33_F_11,0.203827751196172
1_M_1,33_F_12,0.258196372306906
1_M_1,33_F_13,0.210709924995639
1_M_1,33_F_14,0.196604110813226
1_M_1,33_F_15,0.201899827288428
1_M_1,33_F_16,0.23184910860391
1_M_1,33_F_2,0.246415990824937
1_M_1,33_F_3,0.19798052650559
1_M_1,33_F_4,0.203998943010658
1_M_1,33_F_5,0.188308868235907
1_M_1,33_F_6,0.212311665949204
1_M_1,33_F_7,0.248339103583793
1_M_1,33_F_8,0.2046233629252
1_M_1,33_F_9,0.210249671484888
1_M_1,40_F_1,0.178801016594409
1_M_1,40_F_10,0.229979466119097
1_M_1,40_F_11,0.216452924616828
1_M_1,40_F_12,0.215564077980185
1_M_1,40_F_13,0.239957954801412
1_M_1,40_F_14,0.20598648213711
1_M_1,40_F_15,0.197497123130035
1_M_1,40_F_16,0.215653555820421
1_M_1,40_F_2,0.221588207322872
1_M_1,40_F_3,0.198725903863655
1_M_1,40_F_4,0.188228127617452
1_M_1,40_F_5,0.202527463450896
1_M_1,40_F_6,0.182682154171067
1_M_1,40_F_7,0.214249547920434
1_M_1,40_F_8,0.227939327914188
1_M_1,40_F_9,0.1919214798037
1_M_1,41_M_1,0.184430176565008
1_M_1,41_M_10,0.192105482767254
1_M_1,41_M_11,0.209373316573891
1_M_1,41_M_12,0.184393678866781
1_M_1,41_M_13,0.193418739010299
1_M_1,41_M_14,0.193749473506865
1_M_1,41_M_15,0.206420085938158
1_M_1,41_M_16,0.223438704703161
1_M_1,41_M_17,0.183633078048361
1_M_1,41_M_18,0.200367033700367
1_M_1,41_M_19,0.207167978563055
1_M_1,41_M_2,0.20429483459083
1_M_1,41_M_20,0.191230310770541
1_M_1,41_M_3,0.203514376996805
1_M_1,41_M_4,0.185948742824804
1_M_1,41_M_5,0.195207774798928
1_M_1,41_M_6,0.213053385416667
1_M_1,41_M_7,0.186780170255383
1_M_1,41_M_8,0.245038543546006
1_M_1,41_M_9,0.193309745899003
1_M_1,47_F_1,0.26445235270858
1_M_1,47_F_10,0.218308070116013
1_M_1,47_F_11,0.188582318336233
1_M_1,47_F_12,0.214985308521058
1_M_1,47_F_13,0.204693047017058
1_M_1,47_F_14,0.193629716782923
1_M_1,47_F_15,0.202779376695995
1_M_1,47_F_2,0.241049159224395
1_M_1,47_F_3,0.216908335453235
1_M_1,47_F_4,0.237389712002664
1_M_1,47_F_6,0.237988468930173
1_M_1,47_F_7,0.201314708299096
1_M_1,47_F_8,0.231512298076143
1_M_1,47_F_9,0.18833941464172
1_M_1,4_F_1,0.183024558380009
1_M_1,4_F_2,0.16710182767624
1_M_1,4_F_3,0.186931981249402
1_M_1,4_F_4,0.201918684330745
1_M_1,4_F_5,0.220519835841313
1_M_1,4_F_6,0.167864026633958
1_M_1,4_F_7,0.174899752580838
1_M_1,4_F_8,0.176612970536683
1_M_1,51_M_1,0.190274061087017
1_M_1,51_M_10,0.193287913197073
1_M_1,51_M_11,0.200719917723689
1_M_1,51_M_12,0.198762095719641
1_M_1,51_M_13,0.185872945357619
1_M_1,51_M_14,0.199437963041812
1_M_1,51_M_15,0.192845469402579
1_M_1,51_M_17,0.203682393555811
1_M_1,51_M_18,0.219897835076624
1_M_1,51_M_19,0.210561330561331
1_M_1,51_M_2,0.197735035053029
1_M_1,51_M_20,0.205920205920206
1_M_1,51_M_3,0.206399437412096
1_M_1,51_M_4,0.219033232628399
1_M_1,51_M_5,0.214673188083593
1_M_1,51_M_6,0.179927285025788
1_M_1,51_M_7,0.180499737899703
1_M_1,51_M_8,0.173496003365587
1_M_1,51_M_9,0.162225004471472
1_M_1,58_M_1,0.255920162381597
1_M_1,58_M_2,0.240704845814978
1_M_1,58_M_3,0.216123499142367
1_M_1,58_M_4,0.229788015050014
1_M_1,58_M_5,0.219985358711567
1_M_1,58_M_6,0.221939239585228
1_M_1,58_M_7,0.278185275740288
1_M_1,58_M_8,0.233057998046008
1_M_1,75_M_1,0.22234205086726
1_M_1,75_M_10,0.213015794261143
1_M_1,75_M_11,0.233365323096609
1_M_1,75_M_12,0.195125967396674
1_M_1,75_M_13,0.201941747572816
1_M_1,75_M_14,0.184752747252747
1_M_1,75_M_15,0.212695405021317
1_M_1,75_M_16,0.202514324809715
1_M_1,75_M_17,0.182554814108675
1_M_1,75_M_18,0.199105545617174
1_M_1,75_M_19,0.201295819650306
1_M_1,75_M_2,0.223201174743025
1_M_1,75_M_20,0.215776499589154
1_M_1,75_M_3,0.232442617334704
1_M_1,75_M_4,0.240159362549801
1_M_1,75_M_5,0.20985230086229
1_M_1,75_M_6,0.211780169226978
1_M_1,75_M_7,0.199346144645563
1_M_1,75_M_8,0.239239077865549
1_M_1,75_M_9,0.216461033890364
1_M_1,86_M_1,0.19589905362776
1_M_1,86_M_10,0.20314988497611
1_M_1,86_M_11,0.166065649560795
1_M_1,86_M_2,0.196779645938973
1_M_1,86_M_3,0.189806044203879
1_M_1,86_M_4,0.177815993121238
1_M_1,86_M_5,0.175429232274709
1_M_1,86_M_6,0.188177429638401
1_M_1,86_M_7,0.158773116824538
1_M_1,86_M_8,0.171111748398815
1_M_1,86_M_9,0.211843052555796
1_M_1,8_M_1,0.201475054229935
1_M_1,8_M_10,0.228666508200618
1_M_1,8_M_11,0.215361571107598
1_M_1,8_M_2,0.242838327296674
1_M_1,8_M_3,0.262187421065926
1_M_1,8_M_4,0.253926486308692
1_M_1,8_M_5,0.252271962302255
1_M_1,8_M_6,0.249200255918106
1_M_1,8_M_7,0.229894528675016
1_M_1,8_M_8,0.246834428594326
1_M_1,8_M_9,0.232977579217341
1_M_10,1_M_11,0.615049951659684
1_M_10,1_M_12,0.613220338983051
1_M_10,1_M_13,0.538270335133282
1_M_10,1_M_14,0.672728817880513
1_M_10,1_M_15,0.674738219895288
1_M_10,1_M_2,0.547038917089679
1_M_10,1_M_3,0.590342288057578
1_M_10,1_M_4,0.593220338983051
1_M_10,1_M_5,0.583901085036588
1_M_10,1_M_6,0.561644957811092
1_M_10,1_M_7,0.533174791914388
1_M_10,1_M_8,0.526411506985203
1_M_10,1_M_9,0.612344474262015
1_M_10,21_F_1,0.217573221757322
1_M_10,21_F_10,0.251879973716872
1_M_10,21_F_11,0.225442834138486
1_M_10,21_F_12,0.230648182840015
1_M_10,21_F_13,0.244224924012158
1_M_10,21_F_14,0.220761195120169
1_M_10,21_F_15,0.219326175490559
1_M_10,21_F_2,0.264923681426628
1_M_10,21_F_3,0.195023641578172
1_M_10,21_F_4,0.220661985957874
1_M_10,21_F_5,0.221339220014717
1_M_10,21_F_6,0.22693613082382
1_M_10,21_F_7,0.24717999019127
1_M_10,21_F_8,0.252238388360381
1_M_10,21_F_9,0.214022140221402
1_M_10,27_F_1,0.189228037541219
1_M_10,27_F_10,0.174696148777273
1_M_10,27_F_11,0.17761883474892
1_M_10,27_F_12,0.22397137745975
1_M_10,27_F_13,0.163347505034683
1_M_10,27_F_14,0.189979564512719
1_M_10,27_F_15,0.18951037870385
1_M_10,27_F_16,0.203332599280628
1_M_10,27_F_17,0.189219751225028
1_M_10,27_F_18,0.181665136210591
1_M_10,27_F_19,0.190958461764274
1_M_10,27_F_2,0.177017356255655
1_M_10,27_F_20,0.220645940235436
1_M_10,27_F_3,0.180424939045629
1_M_10,27_F_4,0.187365569983271
1_M_10,27_F_5,0.182890365448505
1_M_10,27_F_6,0.198337771322521
1_M_10,27_F_7,0.197633225295847
1_M_10,27_F_8,0.15496170767476
1_M_10,27_F_9,0.173761339846476
1_M_10,2_F_1,0.198572561459159
1_M_10,2_F_2,0.213688918896109
1_M_10,2_F_3,0.202905896266261
1_M_10,2_F_4,0.195785500864916
1_M_10,2_F_5,0.189564229489572
1_M_10,2_F_6,0.20149017121116
1_M_10,2_F_7,0.189822755860492
1_M_10,2_F_8,0.185317177476835
1_M_10,2_F_9,0.186089218761956
1_M_10,33_F_1,0.184370771312585
1_M_10,33_F_10,0.218487394957983
1_M_10,33_F_11,0.241152263374486
1_M_10,33_F_12,0.217842490547824
1_M_10,33_F_13,0.218024733186515
1_M_10,33_F_14,0.206326889279438
1_M_10,33_F_15,0.214243171956096
1_M_10,33_F_16,0.202759063201797
1_M_10,33_F_2,0.24040792443367
1_M_10,33_F_3,0.232269826800365
1_M_10,33_F_4,0.244743555907451
1_M_10,33_F_5,0.209097320169252
1_M_10,33_F_6,0.235096275119818
1_M_10,33_F_7,0.227416870526411
1_M_10,33_F_8,0.20972455938358
1_M_10,33_F_9,0.215885947046843
1_M_10,40_F_1,0.179448994787789
1_M_10,40_F_10,0.24453296479961
1_M_10,40_F_11,0.207057360484999
1_M_10,40_F_12,0.17844875788801
1_M_10,40_F_13,0.24574300502588
1_M_10,40_F_14,0.209712844708371
1_M_10,40_F_15,0.157761183208874
1_M_10,40_F_16,0.163768762074602
1_M_10,40_F_2,0.241749502982107
1_M_10,40_F_3,0.200819000819001
1_M_10,40_F_4,0.185094185094185
1_M_10,40_F_5,0.195899027857201
1_M_10,40_F_6,0.173853420691757
1_M_10,40_F_7,0.200982516977315
1_M_10,40_F_8,0.172570685732857
1_M_10,40_F_9,0.162694910267726
1_M_10,41_M_1,0.201705237515225
1_M_10,41_M_10,0.199450595188546
1_M_10,41_M_11,0.192998427542829
1_M_10,41_M_12,0.189513791104117
1_M_10,41_M_13,0.168178872326636
1_M_10,41_M_14,0.162771560236998
1_M_10,41_M_15,0.199298792364628
1_M_10,41_M_16,0.208161461402475
1_M_10,41_M_17,0.178150690736503
1_M_10,41_M_18,0.183133692419005
1_M_10,41_M_19,0.238758389261745
1_M_10,41_M_2,0.178890306122449
1_M_10,41_M_20,0.199373867193936
1_M_10,41_M_3,0.201036269430052
1_M_10,41_M_4,0.180168606985147
1_M_10,41_M_5,0.207652897854627
1_M_10,41_M_6,0.22556150587483
1_M_10,41_M_7,0.20193915078569
1_M_10,41_M_8,0.229168315264699
1_M_10,41_M_9,0.214137731001906
1_M_10,47_F_1,0.236427883070993
1_M_10,47_F_10,0.229197561377492
1_M_10,47_F_11,0.209323507493583
1_M_10,47_F_12,0.209253922510407
1_M_10,47_F_13,0.222296506769179
1_M_10,47_F_14,0.21262014208107
1_M_10,47_F_15,0.199694263416204
1_M_10,47_F_2,0.205931198102017
1_M_10,47_F_3,0.185496897050072
1_M_10,47_F_4,0.217808888165392
1_M_10,47_F_6,0.192933947772657
1_M_10,47_F_7,0.228825417729854
1_M_10,47_F_8,0.227666852279055
1_M_10,47_F_9,0.211477151965994
1_M_10,4_F_1,0.192335243553009
1_M_10,4_F_2,0.191803581318073
1_M_10,4_F_3,0.195644010514457
1_M_10,4_F_4,0.188902855090681
1_M_10,4_F_5,0.182834827371971
1_M_10,4_F_6,0.200538708836563
1_M_10,4_F_7,0.207046979865772
1_M_10,4_F_8,0.209576205621938
1_M_10,51_M_1,0.210489140031785
1_M_10,51_M_10,0.205195030840066
1_M_10,51_M_11,0.195477511803197
1_M_10,51_M_12,0.208728652751423
1_M_10,51_M_13,0.194042849677756
1_M_10,51_M_14,0.173815094012651
1_M_10,51_M_15,0.198629511192325
1_M_10,51_M_17,0.206873201286609
1_M_10,51_M_18,0.222889498970487
1_M_10,51_M_19,0.21786643538595
1_M_10,51_M_2,0.224197096348438
1_M_10,51_M_20,0.197697368421053
1_M_10,51_M_3,0.216342272849583
1_M_10,51_M_4,0.239682673643345
1_M_10,51_M_5,0.21911340386465
1_M_10,51_M_6,0.210616732520186
1_M_10,51_M_7,0.194690265486726
1_M_10,51_M_8,0.196250219029262
1_M_10,51_M_9,0.186448303788356
1_M_10,58_M_1,0.27008720684108
1_M_10,58_M_2,0.273088740285559
1_M_10,58_M_3,0.267096999302163
1_M_10,58_M_4,0.217636363636364
1_M_10,58_M_5,0.230394713962789
1_M_10,58_M_6,0.246368715083799
1_M_10,58_M_7,0.254615952732644
1_M_10,58_M_8,0.253502949852507
1_M_10,75_M_1,0.212521332974041
1_M_10,75_M_10,0.219162640901771
1_M_10,75_M_11,0.239417460190446
1_M_10,75_M_12,0.22898645340297
1_M_10,75_M_13,0.218878708918215
1_M_10,75_M_14,0.207373646943924
1_M_10,75_M_15,0.2234417875343
1_M_10,75_M_16,0.216054654141759
1_M_10,75_M_17,0.24472300849171
1_M_10,75_M_18,0.197764695845064
1_M_10,75_M_19,0.201051709027169
1_M_10,75_M_2,0.228690228690229
1_M_10,75_M_20,0.207835602706541
1_M_10,75_M_3,0.219979115906718
1_M_10,75_M_4,0.218858404288868
1_M_10,75_M_5,0.215235173824131
1_M_10,75_M_6,0.22369823698237
1_M_10,75_M_7,0.221614868030611
1_M_10,75_M_8,0.225024092515259
1_M_10,75_M_9,0.241802641802642
1_M_10,86_M_1,0.241995122334985
1_M_10,86_M_10,0.170809323127204
1_M_10,86_M_11,0.16230461650309
1_M_10,86_M_2,0.198128486593486
1_M_10,86_M_3,0.212181770788079
1_M_10,86_M_4,0.242470518367693
1_M_10,86_M_5,0.192192736165202
1_M_10,86_M_6,0.210162889518414
1_M_10,86_M_7,0.186626030835425
1_M_10,86_M_8,0.212602842183994
1_M_10,86_M_9,0.201249886785617
1_M_10,8_M_1,0.16075490774286
1_M_10,8_M_10,0.256012412723041
1_M_10,8_M_11,0.259035646348524
1_M_10,8_M_2,0.289833822091887
1_M_10,8_M_3,0.269305590797598
1_M_10,8_M_4,0.307062771094198
1_M_10,8_M_5,0.282339142091153
1_M_10,8_M_6,0.293452286123945
1_M_10,8_M_7,0.259359828848844
1_M_10,8_M_8,0.272799114904378
1_M_10,8_M_9,0.273817567567568
1_M_11,1_M_12,0.653304973821989
1_M_11,1_M_13,0.558135691265185
1_M_11,1_M_14,0.626098382195943
1_M_11,1_M_15,0.626898734177215
1_M_11,1_M_2,0.567982276195947
1_M_11,1_M_3,0.578810950915276
1_M_11,1_M_4,0.580013391362571
1_M_11,1_M_5,0.620088048263493
1_M_11,1_M_6,0.557491843717673
1_M_11,1_M_7,0.564276885043263
1_M_11,1_M_8,0.516942347840051
1_M_11,1_M_9,0.597855227882037
1_M_11,21_F_1,0.236513258153002
1_M_11,21_F_10,0.26864406779661
1_M_11,21_F_11,0.264016527748094
1_M_11,21_F_12,0.246289090647067
1_M_11,21_F_13,0.248899970665884
1_M_11,21_F_14,0.265544780376497
1_M_11,21_F_15,0.28
1_M_11,21_F_2,0.25531914893617
1_M_11,21_F_3,0.254167635884314
1_M_11,21_F_4,0.274011702583131
1_M_11,21_F_5,0.239613663802287
1_M_11,21_F_6,0.253999103004933
1_M_11,21_F_7,0.255457627118644
1_M_11,21_F_8,0.271910264207041
1_M_11,21_F_9,0.240030557677616
1_M_11,27_F_1,0.207304882737409
1_M_11,27_F_10,0.191612273989046
1_M_11,27_F_11,0.195868400918133
1_M_11,27_F_12,0.209841029523089
1_M_11,27_F_13,0.213140277129067
1_M_11,27_F_14,0.19375979484257
1_M_11,27_F_15,0.216353166986564
1_M_11,27_F_16,0.23688155922039
1_M_11,27_F_17,0.215205780710022
1_M_11,27_F_18,0.251646706586826
1_M_11,27_F_19,0.225769831133816
1_M_11,27_F_2,0.191672592241447
1_M_11,27_F_20,0.261895979343416
1_M_11,27_F_3,0.19748322147651
1_M_11,27_F_4,0.215647094989241
1_M_11,27_F_5,0.193155405946942
1_M_11,27_F_6,0.161059018201875
1_M_11,27_F_7,0.215799326095095
1_M_11,27_F_8,0.183556081881238
1_M_11,27_F_9,0.198084636162724
1_M_11,2_F_1,0.206875383670964
1_M_11,2_F_2,0.222381293247435
1_M_11,2_F_3,0.195372750642674
1_M_11,2_F_4,0.209213345576982
1_M_11,2_F_5,0.209558532139177
1_M_11,2_F_6,0.206319282105422
1_M_11,2_F_7,0.252979066022544
1_M_11,2_F_8,0.234251651361366
1_M_11,2_F_9,0.249882647473009
1_M_11,33_F_1,0.225152668377733
1_M_11,33_F_10,0.258613765962573
1_M_11,33_F_11,0.269559196861297
1_M_11,33_F_12,0.241707665449929
1_M_11,33_F_13,0.238893409275834
1_M_11,33_F_14,0.229637544176872
1_M_11,33_F_15,0.24168374586158
1_M_11,33_F_16,0.253643410852713
1_M_11,33_F_2,0.25914585012087
1_M_11,33_F_3,0.263171971115271
1_M_11,33_F_4,0.274192173245801
1_M_11,33_F_5,0.260505637171165
1_M_11,33_F_6,0.276716917922948
1_M_11,33_F_7,0.274850720056199
1_M_11,33_F_8,0.274851203695478
